0,5.3685
0,5.4739
0,3.5547
0,3.9122
0,4.0246
0,3.8968
0,4.5191
0,2.7792
0,5.1622
0,4.7631
0,4.7816
0,3.3252
0,4.3059
0,4.038
0,4.401
0,3.3287
0,4.4131
0,3.6397
0,3.9599
0,3.2804
0,3.8746
0,3.3097
0,3.9395
0,4.251
0,2.8302
0,3.863
0,1.2669
0,4.911
0,1.9563
0,5.0601
0,2.0313
0,3.6089
0,1.7588
0,4.0848
0,3.0832
0,3.5742
0,3.9641
0,4.43
0,4.2603
0,3.9129
0,3.6337
0,3.7775
0,3.0216
0,2.6207
0,4.7338
0,4.3813
0,3.3555
0,3.2155
0,4.231
0,3.3962
0,3.2039
0,5.0677
0,3.8025
0,2.9803
0,3.03
0,4.8905
0,5.226
0,4.5778
0,4.5033
0,4.2194
0,4.1045
0,4.4807
0,5.3547
0,4.3846
0,4.2897
0,4.6675
0,3.997
0,5.1867
0,4.0665
0,2.4183
0,4.0461
0,2.5058
0,2.6412
0,2.7422
0,3.5735
0,3.1097
0,3.5862
0,3.3786
0,4.5951
0,5.6591
0,2.9467
0,3.0498
0,2.6945
0,3.5388
0,2.9866
0,3.8419
0,4.1251
0,3.9848
0,2.9558
0,3.3024
0,2.4346
0,4.2538
0,2.7068
0,4.3102
0,3.302
0,3.0489
0,3.2874
0,2.7693
0,3.2305
0,2.9196
0,3.7562
0,3.8257
0,3.3814
0,4.004
0,3.541
0,4.06
0,5.1546
0,5.224
0,3.7045
0,4.6365
0,3.4926
0,4.3699
0,0.84222
0,1.084
0,1.9102
0,1.9935
0,1.5414
0,0.73966
0,2.4024
0,1.7166
0,1.1805
0,0.18505
0,2.0738
0,1.5342
0,2.3963
0,2.2976
0,2.5639
0,3.0771
0,2.0344
0,1.2005
0,1.5923
0,2.634
0,3.4883
0,3.4079
0,3.5704
0,3.7461
0,3.0518
0,3.3051
0,2.9375
0,3.3896
0,3.7062
0,2.6857
0,3.8518
0,4.2901
0,3.9576
0,4.8901
0,5.3519
0,3.7794
0,4.6815
0,4.606
0,3.3719
0,3.6846
0,3.6113
0,3.8414
0,3.4987
0,3.2239
0,3.3282
0,2.8785
0,3.0412
0,3.8038
0,3.0218
0,3.5345
0,3.7024
0,4.2019
0,3.8028
0,1.3292
0,1.9327
0,3.8721
0,3.908
0,3.1173
0,0.64164
0,1.3092
0,4.2769
0,3.8485
0,3.973
0,1.5506
0,1.9362
0,3.8432
0,3.1998
0,3.9984
0,0.94421
0,1.3977
0,0.93069
0,-0.19456
0,0.85574
0,-0.19578
0,3.4539
0,1.7741
0,0.80845
0,1.5045
0,0.65428
0,3.5272
0,3.9824
0,2.9997
0,3.3221
0,3.5048
0,3.8595
0,3.2879
0,2.4145
0,3.7316
0,2.195
0,3.5367
0,3.368
0,3.6077
0,2.8526
0,3.2367
0,3.2887
0,2.8141
0,3.8587
0,3.6827
0,4.2986
0,4.0658
0,3.6525
0,3.7813
0,2.5282
0,4.2868
0,2.2052
0,3.7538
0,3.8216
0,4.0325
0,2.6497
0,3.8395
0,2.8266
0,3.651
0,2.9889
0,3.858
0,5.2889
0,4.1681
0,3.6519
0,4.6862
0,3.6826
0,4.5364
0,2.8153
0,3.6582
0,4.0966
0,3.7541
0,3.7723
0,3.4371
0,2.0339
0,3.8158
0,3.3244
0,4.3348
0,4.9789
0,4.2983
0,3.7732
0,4.5302
0,3.5942
0,4.7771
0,2.5138
0,3.5256
0,4.1909
0,3.7791
0,3.4901
0,3.791
0,2.1919
0,3.6055
0,3.4055
0,4.1042
0,4.0032
0,4.3027
0,3.7949
0,4.4965
0,3.0083
0,4.6829
0,3.0804
0,3.8644
0,3.8939
0,4.1313
0,3.047
0,4.3249
0,3.4096
0,4.3519
0,4.3097
0,4.2091
0,4.0194
0,4.2543
0,4.3427
0,3.6944
0,2.9321
0,4.0061
0,1.8848
0,3.1831
0,3.0374
0,3.4873
0,2.6965
0,4.4589
0,2.5229
0,3.0865
0,3.0937
0,3.6417
0,4.2353
0,4.2957
0,4.2397
0,3.139
0,2.6126
0,4.4422
0,2.0513
0,3.1125
0,3.2957
0,3.5324
0,3.203
0,3.0481
0,2.5006
0,3.2829
0,2.2853
0,2.544
0,3.6956
0,3.6664
0,3.0892
0,2.6061
0,2.6669
0,3.7045
0,3.5254
0,2.9095
0,3.0776
0,3.4409
0,2.7111
0,2.6289
0,1.9405
0,2.5143
0,4.1794
0,4.9903
0,5.0127
0,5.5785
0,5.4007
0,4.0263
0,5.4538
0,4.0826
0,3.7419
0,4.2947
0,4.368
0,4.2884
0,4.0691
0,4.2393
0,3.3795
0,4.5721
0,2.2286
0,2.3645
0,2.9648
0,2.5043
0,3.3609
0,1.7858
0,2.1377
0,3.714
0,3.5642
0,3.3689
0,3.3003
0,2.9389
0,2.4874
0,2.8654
0,2.8944
0,2.915
0,3.2507
0,3.5834
0,3.3319
0,3.2557
0,3.6609
0,2.6334
0,3.0278
0,2.6841
0,3.5364
0,2.9135
0,4.2367
0,4.1245
0,2.9686
0,3.512
0,3.2182
0,4.1452
0,3.2812
0,3.848
0,3.9273
0,4.1663
0,3.887
0,2.7067
0,3.4257
0,3.0223
0,3.7943
0,3.0498
0,4.4362
0,4.4614
0,3.2641
0,3.7104
0,3.2014
0,3.8499
0,3.2627
0,3.8237
0,3.3656
0,3.4782
0,3.8851
0,2.8099
0,3.4398
0,3.0719
0,3.4826
0,2.4557
0,4.1006
0,4.2436
0,3.4681
0,3.4165
0,3.6083
0,3.8694
0,2.9594
0,2.8655
0,3.8683
0,3.6369
0,3.2717
0,2.5865
0,3.5408
0,2.8893
0,3.7779
0,2.5103
0,3.3718
0,3.4779
0,3.9554
0,3.8491
0,2.6861
0,3.6124
0,3.3199
0,4.0309
0,3.4943
0,3.9026
0,4.4667
0,4.0531
0,3.3198
0,2.8079
0,3.8536
0,2.8454
0,3.8749
0,3.8761
0,3.8306
0,3.7802
0,3.2264
0,4.2876
0,3.1486
0,2.7847
0,1.9204
0,1.8883
0,3.3788
0,2.1638
0,2.4497
0,1.9198
0,2.9071
0,2.6134
0,3.3734
0,3.1464
0,3.8369
0,2.4176
0,2.9943
0,3.8969
0,3.083
0,4.1203
0,4.1126
0,3.965
0,4.8366
0,3.0942
0,3.826
0,2.8664
0,4.4335
0,3.0627
0,4.8535
0,4.3088
0,4.5853
0,3.8032
0,4.61
0,4.3703
0,4.7215
0,4.5279
0,4.3545
0,4.4939
0,3.1305
0,3.3895
0,3.581
0,3.8522
0,3.0227
0,3.7023
0,2.6981
0,2.5268
0,4.8892
0,3.4675
0,4.0741
0,3.6548
0,3.0927
0,3.7793
0,4.0105
0,3.2522
0,3.7023
0,2.8749
0,3.8942
0,3.684
0,2.9886
0,3.0587
0,1.8525
0,2.7846
0,2.7977
0,3.0961
0,2.1834
0,2.4323
0,2.7742
0,3.0632
0,2.7639
0,3.1411
0,2.1135
0,2.4465
0,3.168
0,1.8711
0,2.8637
0,2.5681
0,3.6439
0,1.4208
0,2.214
0,2.2574
0,3.0392
0,3.203
0,3.5727
0,2.3342
0,3.1339
0,2.7602
0,2.311
0,2.6986
0,4.131
0,3.5503
0,4.1208
0,2.4282
0,3.4892
0,2.3532
0,3.148
0,1.5463
0,3.1926
0,3.5107
0,2.6189
0,2.2842
0,2.9997
0,3.6327
0,3.0776
0,2.4107
0,2.8236
0,2.4707
0,3.8417
0,3.6001
0,4.2759
0,3.0242
0,3.0063
0,3.9921
0,2.5268
0,3.4978
0,4.4543
0,4.1337
0,2.9503
0,4.81
0,2.7222
0,4.5833
0,2.6897
0,2.9341
0,3.0213
0,2.9165
0,3.544
0,3.1423
0,4.6451
0,2.8407
0,2.9341
0,4.9944
0,2.8855
0,3.263
0,3.0349
0,2.9642
0,6.8697
0,4.7232
0,4.7543
0,3.228
0,4.4743
0,4.445
0,3.9842
0,4.228
0,2.9882
0,2.697
0,3.3688
0,3.8193
0,3.8318
0,4.1324
0,4.0315
0,4.9952
0,4.5073
0,4.3162
0,4.1003
0,4.1584
0,5.236
0,4.0111
0,4.8877
0,4.5043
0,3.85
0,4.6624
0,4.1685
0,4.6258
0,3.3634
0,4.3439
0,3.7
0,3.4757
0,4.4285
0,3.1855
0,3.6114
0,3.2855
0,3.902
0,4.4097
0,3.4229
0,4.1638
0,4.3354
0,3.6658
0,4.1522
0,4.373
0,4.0021
0,4.601
0,4.2973
0,4.2708
0,4.8829
0,3.6527
0,4.3884
0,3.6534
0,3.9036
0,5.0277
0,4.2304
0,4.3609
0,-1.9785
0,0.37667
0,3.3141
0,3.2834
0,1.5704
0,2.3321
0,4.0639
0,3.5416
0,4.4209
0,3.5618
0,2.2212
0,2.149
0,2.9526
0,1.2745
0,3.5309
0,2.2983
0,1.4498
0,2.146
0,2.1908
0,3.5727
0,2.3034
0,3.6893
0,3.0754
0,3.0287
0,2.5239
0,2.5447
0,2.4433
0,1.7542
0,3.1217
0,2.3669
0,2.7635
0,1.5574
1,1.6769
1,1.3632
1,-0.02471
1,-2.2038
1,-0.61299
1,-1.0543
1,-3.5399
1,-0.53795
1,1.4339
1,0.61282
1,-0.97996
1,0.36256
1,0.032675
1,0.50483
1,0.71731
1,-0.56158
1,0.61323
1,0.4541
1,-1.7087
1,-1.1377
1,-1.4883
1,-0.9181
1,0.22504
1,-0.62186
1,0.21077
1,-0.58092
1,-1.7079
1,-0.25848
1,-0.75706
1,-1.2887
1,-1.5546
1,0.59539
1,0.054678
1,1.328
1,1.1492
1,-2.6694
1,-0.98313
1,-2.1931
1,-0.96543
1,-0.18918
1,0.95658
1,-0.42311
1,0.15815
1,0.18454
1,0.36859
1,1.6183
1,0.42338
1,-0.8767
1,-1.3651
1,-0.89699
1,-0.20327
1,-1.7784
1,-0.12594
1,-0.98065
1,-0.91603
1,-1.606
1,-2.172
1,-2.1026
1,0.76428
1,2.1034
1,0.65687
1,0.090123
1,-0.33344
1,1.1823
1,0.58591
1,0.54253
1,1.2815
1,0.71536
1,0.29233
1,0.0082861
1,-0.74325
1,0.87326
1,0.68191
1,0.054218
1,0.64603
1,1.5622
1,0.86158
1,1.154
1,0.65853
1,1.0945
1,1.3468
1,1.2789
1,1.5559
1,0.58364
1,0.48914
1,0.41092
1,1.0867
1,-0.15124
1,-0.33391
1,-0.75168
1,1.8493
1,-0.287
1,0.41267
1,0.67074
1,-0.12173
1,0.31358
1,-0.23291
1,0.91904
1,1.089
1,1.328
1,-1.2165
1,-1.158
1,0.2057
1,-1.1854
1,1.3189
1,0.59619
1,-0.95774
1,0.11007
1,1.1906
1,-0.049028
1,-0.09461
1,-0.93422
1,0.2437
1,0.89272
1,0.34572
1,-0.71424
1,1.4247
1,1.0676
1,1.1695
1,1.6777
1,0.75001
1,0.25441
1,0.51849
1,0.95988
1,-2.1233
1,-2.9902
1,1.7319
1,0.42592
1,-1.1779
1,-2.1449
1,-0.86658
1,0.41147
1,-0.21345
1,-1.4119
1,-2.6957
1,-0.83197
1,-0.35853
1,-0.054799
1,0.65776
1,-0.33549
1,0.37721
1,0.27445
1,-0.62013
1,-0.43565
1,-0.44604
1,0.64045
1,-1.7538
1,0.14348
1,0.24773
1,1.6468
1,0.47636
1,0.069495
1,1.51
1,0.14344
1,0.28865
1,0.95596
1,0.22474
1,0.46815
1,0.38025
1,0.16628
1,0.91044
1,0.43203
1,0.33468
1,0.77015
1,-0.06731
1,-0.46494
1,-2.4401
1,-0.18174
1,2.8354
1,2.5761
1,-0.17644
1,-2.5287
1,-0.87564
1,-1.1403
1,-4.3872
1,-0.72303
1,0.48349
1,0.47185
1,-1.1742
1,0.22919
1,-0.12318
1,1.063
1,1.4237
1,-0.28987
1,1.4366
1,1.4047
1,-0.69963
1,-0.10195
1,-0.31894
1,-1.1643
1,0.68577
1,-0.73127
1,-0.25019
1,-0.026747
1,-1.2494
1,-0.60673
1,-1.0058
1,-1.1594
1,-1.4878
1,0.17521
1,-0.28797
1,1.9624
1,2.0178
1,-2.441
1,-2.2909
1,-2.4996
1,-0.75618
1,-0.20959
1,0.87133
1,0.040391
1,-0.46821
1,0.48451
1,0.68401
1,1.9906
1,1.1133
1,-0.87877
1,-1.8441
1,-0.3679
1,-0.046162
1,-1.1785
1,-0.1164
1,-0.73385
1,0.30929
1,-0.78016
1,-1.4363
1,-1.7893
1,1.929
1,1.713
1,1.2567
1,0.47786
1,0.78358
1,1.6348
1,-0.065514
1,0.99418
1,1.1807
1,0.98625
1,0.38338
1,0.27504
1,-0.33792
1,0.23569
1,0.4903
1,-0.32421
1,0.80983
1,1.5239
1,1.6217
1,1.3695
1,0.83111
1,0.65711
1,1.8833
1,1.2945
1,1.691
1,0.82949
